id,model,hyp_base,hyp_topic,hyp_emphasis,reference,BLEU,chrF,BERTScore_F1
478,llama,The revised version of the lecture's slide deck has been uploaded.,The revised version of the slide deck has been uploaded for the lecture.,The revised version of the lecture's slide deck has been uploaded.,lecture ka slide deck revised version upload hua,0.0,64.84629670821406,0.8718844254811605
478,gemma,Uploaded revised slide deck of lecture,Slide deck revised version uploaded lecture,upload revised version of lecture slide deck,lecture ka slide deck revised version upload hua,0.0,65.38351748671086,0.8821595112482706
479,llama,The laboratory experiment procedure was clearly documented.,Clearly document the experiment procedure in the lab.,Clearly document the laboratory experiment procedure.,lab ka experiment procedure clearly document tha,0.0,75.29313606717862,0.8982115586598715
479,gemma,The lab experiment procedure is clearly documented.,The experiment procedure was clearly documented in the lab.,clearly document the lab experiment procedure,lab ka experiment procedure clearly document tha,0.0,76.66618814740845,0.9052270452181498
480,llama,The late penalty policy for assignments is very strict.,The late penalty policy is very strict for assignments.,There is a strict late penalty policy for assignments.,assignment ka late penalty policy strict hai,0.0,70.4926644704342,0.8698157866795858
480,gemma,The late penalty policy is strict for the assignment,Late penalty policy is strict.,Strict is the late penalty policy for the assignment,assignment ka late penalty policy strict hai,0.0,64.06132866143187,0.8637528022130331
481,llama,The apartment's water leakage complaint has been registered.,There has been a complaint registered regarding a water leakage in the apartment.,The water leakage complaint in the apartment has been registered.,apartment ka water leakage complaint register hua,0.0,70.82133391149202,0.8588747382164001
481,gemma,Register a complaint of water leakage in apartment,Water leakage complaint registered in apartment,water leakage complaint registered in apartment,apartment ka water leakage complaint register hua,0.0,75.75748049561982,0.8493271867434183
482,llama,Access to CCTV footage is restricted in society.,CCTV footage access is restricted in the society.,Access to CCTV footage is restricted in society.,society ka CCTV footage access restricted hai,0.0,67.58054461515952,0.8755246003468832
482,gemma,Society's CCTV footage is restricted to access.,CCTV footage access restricted to the public,restricted to society's CCTV footage access,society ka CCTV footage access restricted hai,0.23736810439041953,69.05479286542237,0.8719332615534464
483,llama,The reserved parking slot was not clearly marked.,The reserved parking slot was not clearly marked.,The reserved parking slot was not clearly marked.,parking ka reserved slot clearly mark nahi tha,0.0,59.466358341748126,0.8513409495353699
483,gemma,The reserved parking slot was not clearly marked.,Reserved slot clearly not marked parking,clearly not reserved parking slot,parking ka reserved slot clearly mark nahi tha,0.0,55.96284914329067,0.8390830159187317
484,llama,The battery health of the power backup is degrading.,The battery's health is degrading due to power backup.,The battery health of the power backup is degrading.,power backup is the health area of,0.0,52.515845917204665,0.8695024251937866
484,gemma,The power backup battery is degrading in health.,The battery health is degrading the power backup,Degrading the health of the battery power backup.,power backup is the health area of,0.0,51.43620431933334,0.8658949335416158
485,llama,The renovation timeline for the house has been extended.,The renovation timeline has been extended for the house.,The renovation timeline for the house has been extended.,House renovation timeline extended,0.0,73.60445754897026,0.9306970238685608
485,gemma,The house's renovation timeline has been extended.,The renovation timeline has been extended on the house.,The renovation timeline has extended.,House renovation timeline extended,0.0,74.46976503415179,0.9408661723136902
486,llama,The team's sprint planning session was productive.,The team's sprint planning session was productive.,The team's sprint planning session was productive.,team ka sprint planning session productive raha,0.0,72.4128085353069,0.8870402574539185
486,gemma,The sprint planning session is productive.,The sprint planning session is productive for the team.,productive sprint planning session of team,team ka sprint planning session productive raha,0.0,70.83687758891426,0.8933441440264384
487,llama,The project risk assessment document has been updated.,The risk assessment document has been updated for the project.,The project risk assessment document has been updated.,project ka risk assessment document update hua,0.0,70.3371564370372,0.8887395858764648
487,gemma,The project risk assessment document was updated.,The risk assessment document was updated for the project.,updated project risk assessment document,project ka risk assessment document update hua,0.0,72.39263540501175,0.8903701504071554
488,llama,The meeting minutes were uploaded to the shared folder.,The meeting minutes have been uploaded to the shared folder.,The meeting minutes have been uploaded to the shared folder.,meeting ka minutes shared folder me upload hua,0.0,58.084018495969715,0.8506237665812174
488,gemma,The meeting minutes were uploaded to the shared folder.,Uploaded meeting to shared folder in minutes,shared minutes of meeting in shared folder,meeting ka minutes shared folder me upload hua,0.0,56.982663775459976,0.8483062187830607
489,llama,The client's approval email has been officially received.,The client has officially received the approval mail.,Officially receive the client's approval email.,client ka approval mail officially receive hua,0.0,66.28533991503357,0.8782761693000793
489,gemma,The mail officially receiving the client's approval.,approval mail officially receive hua client ka,mail officially receiving client approval,client ka approval mail officially receive hua,0.3096561415248527,77.6947174003338,0.9022988478342692
490,llama,The knowledge transfer session for the work is scheduled.,The knowledge transfer session is scheduled for work.,A scheduled knowledge transfer session for the work is planned.,work ka knowledge transfer session scheduled hai,0.0,72.82291232666252,0.8816258907318115
490,gemma,Work knowledge transfer session scheduled,Knowledge transfer session scheduled for work,Scheduled knowledge transfer session for work,work ka knowledge transfer session scheduled hai,0.2812761928423598,78.43038613745547,0.8846800327301025
491,llama,The plan for our friends' weekend outing has been finalized.,The weekend outing plan has been finalized with friends.,The plan for the friends' weekend outing has been finalized.,friends ka weekend outing plan finalize hua,0.0,65.3932355667514,0.8784861365954081
491,gemma,The friends weekend outing plan is finalized.,The weekend outing plan is finalized friends,finalized the friends weekend outing plan,friends ka weekend outing plan finalize hua,0.0,70.63010780441911,0.8840982516606649
492,llama,A miscommunication arose due to the tone of the message in the group chat.,The message tone caused a misunderstanding in the group chat.,A misunderstanding caused a heated tone in the group chat message.,group chat ka message tone misunderstanding cause bana,0.0,57.7600789302712,0.8828067978223165
492,gemma,Message tone of group chat misunderstanding cause of group chat,message tone misunderstanding cause bana group chat ka,misunderstanding cause bana group chat ka message tone,group chat ka message tone misunderstanding cause bana,0.46379845963236244,86.26482536924033,0.9212132891019186
493,llama,The dress code for the event was mentioned as informal.,The dress code is informal for the event.,The dress code for the event.,event ka dress code informal mention tha,0.0,48.38306042658879,0.8651881615320841
